09:16:57.215 INFO  [main] org.apache.spark.SparkContext - Running Spark version 2.2.3
09:20:52.736 INFO  [Executor task launch worker for task 38] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=37), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/37] for update
09:20:52.736 INFO  [Executor task launch worker for task 38] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 0 non-empty blocks out of 1 blocks
09:20:52.736 INFO  [Executor task launch worker for task 38] org.apache.spark.storage.ShuffleBlockFetcherIterator - Started 0 remote fetches in 0 ms
09:20:52.738 INFO  [Executor task launch worker for task 39] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=38), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/38] for update
09:20:52.738 INFO  [Executor task launch worker for task 39] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=38), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/38] for update
09:20:52.739 INFO  [Executor task launch worker for task 39] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 0 non-empty blocks out of 1 blocks
09:20:52.739 INFO  [Executor task launch worker for task 39] org.apache.spark.storage.ShuffleBlockFetcherIterator - Started 0 remote fetches in 0 ms
09:20:52.743 INFO  [Executor task launch worker for task 35] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Committed version 1 for HDFSStateStore[id=(op=0,part=34),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/34] to file C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/34/1.delta
09:20:52.743 INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager - Finished task 36.0 in stage 1.0 (TID 37) in 44 ms on localhost (executor driver) (36/200)
09:20:52.749 INFO  [Executor task launch worker for task 38] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Committed version 1 for HDFSStateStore[id=(op=0,part=37),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/37] to file C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/37/1.delta
09:20:52.753 INFO  [Executor task launch worker for task 39] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Committed version 1 for HDFSStateStore[id=(op=0,part=38),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/38] to file C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/38/1.delta
09:20:52.754 INFO  [Executor task launch worker for task 38] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Aborted version 1 for HDFSStateStore[id=(op=0,part=37),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/37]
09:20:52.755 INFO  [Executor task launch worker for task 38] org.apache.spark.executor.Executor - Finished task 37.0 in stage 1.0 (TID 38). 3408 bytes result sent to driver
09:20:52.757 INFO  [dispatcher-event-loop-4] org.apache.spark.scheduler.TaskSetManager - Starting task 39.0 in stage 1.0 (TID 40, localhost, executor driver, partition 39, PROCESS_LOCAL, 4726 bytes)
09:20:52.757 INFO  [Executor task launch worker for task 40] org.apache.spark.executor.Executor - Running task 39.0 in stage 1.0 (TID 40)
09:20:52.757 INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager - Finished task 37.0 in stage 1.0 (TID 38) in 27 ms on localhost (executor driver) (37/200)
09:20:52.759 INFO  [Executor task launch worker for task 35] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Aborted version 1 for HDFSStateStore[id=(op=0,part=34),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/34]
09:20:52.760 INFO  [Executor task launch worker for task 39] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Aborted version 1 for HDFSStateStore[id=(op=0,part=38),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/38]
09:20:52.760 INFO  [Executor task launch worker for task 39] org.apache.spark.executor.Executor - Finished task 38.0 in stage 1.0 (TID 39). 3451 bytes result sent to driver
09:20:52.761 INFO  [dispatcher-event-loop-7] org.apache.spark.scheduler.TaskSetManager - Starting task 40.0 in stage 1.0 (TID 41, localhost, executor driver, partition 40, PROCESS_LOCAL, 4726 bytes)
09:20:52.761 INFO  [Executor task launch worker for task 35] org.apache.spark.executor.Executor - Finished task 34.0 in stage 1.0 (TID 35). 3365 bytes result sent to driver
09:20:52.761 INFO  [Executor task launch worker for task 40] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=39), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/39] for update
09:20:52.762 INFO  [Executor task launch worker for task 40] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=39), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/39] for update
09:20:52.763 INFO  [Executor task launch worker for task 40] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 0 non-empty blocks out of 1 blocks
09:20:52.763 INFO  [Executor task launch worker for task 40] org.apache.spark.storage.ShuffleBlockFetcherIterator - Started 0 remote fetches in 0 ms
09:20:52.762 INFO  [Executor task launch worker for task 41] org.apache.spark.executor.Executor - Running task 40.0 in stage 1.0 (TID 41)
09:20:52.762 INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager - Starting task 41.0 in stage 1.0 (TID 42, localhost, executor driver, partition 41, PROCESS_LOCAL, 4726 bytes)
09:20:52.763 INFO  [Executor task launch worker for task 42] org.apache.spark.executor.Executor - Running task 41.0 in stage 1.0 (TID 42)
09:20:52.765 INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager - Finished task 34.0 in stage 1.0 (TID 35) in 81 ms on localhost (executor driver) (38/200)
09:20:52.766 INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager - Finished task 38.0 in stage 1.0 (TID 39) in 32 ms on localhost (executor driver) (39/200)
09:20:52.766 INFO  [Executor task launch worker for task 41] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=40), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/40] for update
09:20:52.768 INFO  [Executor task launch worker for task 42] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=41), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/41] for update
09:20:52.768 INFO  [Executor task launch worker for task 41] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=40), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/40] for update
09:20:52.769 INFO  [Executor task launch worker for task 42] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=41), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/41] for update
09:20:52.769 INFO  [Executor task launch worker for task 41] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 0 non-empty blocks out of 1 blocks
09:20:52.769 INFO  [Executor task launch worker for task 41] org.apache.spark.storage.ShuffleBlockFetcherIterator - Started 0 remote fetches in 0 ms
09:20:52.769 INFO  [Executor task launch worker for task 42] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 0 non-empty blocks out of 1 blocks
09:20:52.769 INFO  [Executor task launch worker for task 42] org.apache.spark.storage.ShuffleBlockFetcherIterator - Started 0 remote fetches in 0 ms
09:20:52.774 INFO  [Executor task launch worker for task 40] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Committed version 1 for HDFSStateStore[id=(op=0,part=39),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/39] to file C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/39/1.delta
09:20:52.777 INFO  [Executor task launch worker for task 41] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Committed version 1 for HDFSStateStore[id=(op=0,part=40),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/40] to file C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/40/1.delta
09:20:52.780 INFO  [Executor task launch worker for task 40] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Aborted version 1 for HDFSStateStore[id=(op=0,part=39),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/39]
09:20:52.781 INFO  [Executor task launch worker for task 40] org.apache.spark.executor.Executor - Finished task 39.0 in stage 1.0 (TID 40). 3408 bytes result sent to driver
09:20:52.783 INFO  [Executor task launch worker for task 41] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Aborted version 1 for HDFSStateStore[id=(op=0,part=40),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/40]
09:20:52.783 INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager - Starting task 42.0 in stage 1.0 (TID 43, localhost, executor driver, partition 42, PROCESS_LOCAL, 4726 bytes)
09:20:52.783 INFO  [Executor task launch worker for task 41] org.apache.spark.executor.Executor - Finished task 40.0 in stage 1.0 (TID 41). 3408 bytes result sent to driver
09:20:52.783 INFO  [Executor task launch worker for task 43] org.apache.spark.executor.Executor - Running task 42.0 in stage 1.0 (TID 43)
09:20:52.784 INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager - Starting task 43.0 in stage 1.0 (TID 44, localhost, executor driver, partition 43, PROCESS_LOCAL, 4726 bytes)
09:20:52.784 INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager - Finished task 39.0 in stage 1.0 (TID 40) in 27 ms on localhost (executor driver) (40/200)
09:20:52.784 INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager - Finished task 40.0 in stage 1.0 (TID 41) in 23 ms on localhost (executor driver) (41/200)
09:20:52.784 INFO  [Executor task launch worker for task 44] org.apache.spark.executor.Executor - Running task 43.0 in stage 1.0 (TID 44)
09:20:52.797 INFO  [Executor task launch worker for task 44] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=43), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/43] for update
09:20:52.798 INFO  [Executor task launch worker for task 44] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=43), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/43] for update
09:20:52.798 INFO  [Executor task launch worker for task 44] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 0 non-empty blocks out of 1 blocks
09:20:52.798 INFO  [Executor task launch worker for task 44] org.apache.spark.storage.ShuffleBlockFetcherIterator - Started 0 remote fetches in 0 ms
09:20:52.800 INFO  [Executor task launch worker for task 43] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=42), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/42] for update
09:20:52.801 INFO  [Executor task launch worker for task 43] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=42), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/42] for update
09:20:52.801 INFO  [Executor task launch worker for task 43] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 0 non-empty blocks out of 1 blocks
09:20:52.801 INFO  [Executor task launch worker for task 43] org.apache.spark.storage.ShuffleBlockFetcherIterator - Started 0 remote fetches in 0 ms
09:20:52.806 INFO  [Executor task launch worker for task 44] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Committed version 1 for HDFSStateStore[id=(op=0,part=43),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/43] to file C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/43/1.delta
09:20:52.818 INFO  [Executor task launch worker for task 43] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Committed version 1 for HDFSStateStore[id=(op=0,part=42),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/42] to file C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/42/1.delta
09:20:52.827 INFO  [Executor task launch worker for task 44] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Aborted version 1 for HDFSStateStore[id=(op=0,part=43),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/43]
09:20:52.828 INFO  [Executor task launch worker for task 44] org.apache.spark.executor.Executor - Finished task 43.0 in stage 1.0 (TID 44). 3408 bytes result sent to driver
09:20:52.829 INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager - Starting task 44.0 in stage 1.0 (TID 45, localhost, executor driver, partition 44, PROCESS_LOCAL, 4726 bytes)
09:20:52.829 INFO  [Executor task launch worker for task 43] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Aborted version 1 for HDFSStateStore[id=(op=0,part=42),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/42]
09:20:52.829 INFO  [Executor task launch worker for task 45] org.apache.spark.executor.Executor - Running task 44.0 in stage 1.0 (TID 45)
09:20:52.830 INFO  [Executor task launch worker for task 43] org.apache.spark.executor.Executor - Finished task 42.0 in stage 1.0 (TID 43). 3451 bytes result sent to driver
09:20:52.831 INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager - Starting task 45.0 in stage 1.0 (TID 46, localhost, executor driver, partition 45, PROCESS_LOCAL, 4726 bytes)
09:20:52.832 INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager - Finished task 43.0 in stage 1.0 (TID 44) in 48 ms on localhost (executor driver) (42/200)
09:20:52.832 INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager - Finished task 42.0 in stage 1.0 (TID 43) in 49 ms on localhost (executor driver) (43/200)
09:20:52.833 INFO  [Executor task launch worker for task 45] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=44), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/44] for update
09:20:52.833 INFO  [Executor task launch worker for task 45] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=44), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/44] for update
09:20:52.833 INFO  [Executor task launch worker for task 45] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 0 non-empty blocks out of 1 blocks
09:20:52.833 INFO  [Executor task launch worker for task 46] org.apache.spark.executor.Executor - Running task 45.0 in stage 1.0 (TID 46)
09:20:52.833 INFO  [Executor task launch worker for task 45] org.apache.spark.storage.ShuffleBlockFetcherIterator - Started 0 remote fetches in 0 ms
09:20:52.838 INFO  [Executor task launch worker for task 46] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=45), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/45] for update
09:20:52.838 INFO  [Executor task launch worker for task 46] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=45), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/45] for update
09:20:52.838 INFO  [Executor task launch worker for task 46] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 0 non-empty blocks out of 1 blocks
09:20:52.838 INFO  [Executor task launch worker for task 46] org.apache.spark.storage.ShuffleBlockFetcherIterator - Started 0 remote fetches in 0 ms
09:20:52.838 INFO  [Executor task launch worker for task 42] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Committed version 1 for HDFSStateStore[id=(op=0,part=41),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/41] to file C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/41/1.delta
09:20:52.843 INFO  [Executor task launch worker for task 45] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Committed version 1 for HDFSStateStore[id=(op=0,part=44),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/44] to file C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/44/1.delta
09:20:52.846 INFO  [Executor task launch worker for task 46] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Committed version 1 for HDFSStateStore[id=(op=0,part=45),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/45] to file C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/45/1.delta
09:20:52.847 INFO  [Executor task launch worker for task 42] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Aborted version 1 for HDFSStateStore[id=(op=0,part=41),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/41]
09:20:52.849 INFO  [Executor task launch worker for task 42] org.apache.spark.executor.Executor - Finished task 41.0 in stage 1.0 (TID 42). 3408 bytes result sent to driver
09:20:52.849 INFO  [Executor task launch worker for task 45] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Aborted version 1 for HDFSStateStore[id=(op=0,part=44),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/44]
09:20:52.850 INFO  [Executor task launch worker for task 45] org.apache.spark.executor.Executor - Finished task 44.0 in stage 1.0 (TID 45). 3494 bytes result sent to driver
09:20:52.850 INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager - Starting task 46.0 in stage 1.0 (TID 47, localhost, executor driver, partition 46, PROCESS_LOCAL, 4726 bytes)
09:20:52.850 INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager - Starting task 47.0 in stage 1.0 (TID 48, localhost, executor driver, partition 47, PROCESS_LOCAL, 4726 bytes)
09:20:52.850 INFO  [Executor task launch worker for task 48] org.apache.spark.executor.Executor - Running task 47.0 in stage 1.0 (TID 48)
09:20:52.850 INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager - Finished task 41.0 in stage 1.0 (TID 42) in 88 ms on localhost (executor driver) (44/200)
09:20:52.850 INFO  [Executor task launch worker for task 47] org.apache.spark.executor.Executor - Running task 46.0 in stage 1.0 (TID 47)
09:20:52.850 INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager - Finished task 44.0 in stage 1.0 (TID 45) in 21 ms on localhost (executor driver) (45/200)
09:20:52.850 INFO  [Executor task launch worker for task 47] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=46), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/46] for update
09:20:52.850 INFO  [Executor task launch worker for task 48] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=47), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/47] for update
09:20:52.850 INFO  [Executor task launch worker for task 47] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=46), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/46] for update
09:20:52.850 INFO  [Executor task launch worker for task 48] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=47), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/47] for update
09:20:52.850 INFO  [Executor task launch worker for task 47] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 0 non-empty blocks out of 1 blocks
09:20:52.850 INFO  [Executor task launch worker for task 48] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 0 non-empty blocks out of 1 blocks
09:20:52.850 INFO  [Executor task launch worker for task 46] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Aborted version 1 for HDFSStateStore[id=(op=0,part=45),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/45]
09:20:52.866 INFO  [Executor task launch worker for task 47] org.apache.spark.storage.ShuffleBlockFetcherIterator - Started 0 remote fetches in 16 ms
09:20:52.866 INFO  [Executor task launch worker for task 48] org.apache.spark.storage.ShuffleBlockFetcherIterator - Started 0 remote fetches in 16 ms
09:20:52.866 INFO  [Executor task launch worker for task 46] org.apache.spark.executor.Executor - Finished task 45.0 in stage 1.0 (TID 46). 3408 bytes result sent to driver
09:20:52.866 INFO  [dispatcher-event-loop-0] org.apache.spark.scheduler.TaskSetManager - Starting task 48.0 in stage 1.0 (TID 49, localhost, executor driver, partition 48, PROCESS_LOCAL, 4726 bytes)
09:20:52.866 INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager - Finished task 45.0 in stage 1.0 (TID 46) in 35 ms on localhost (executor driver) (46/200)
09:20:52.866 INFO  [Executor task launch worker for task 49] org.apache.spark.executor.Executor - Running task 48.0 in stage 1.0 (TID 49)
09:20:52.866 INFO  [Executor task launch worker for task 49] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=48), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/48] for update
09:20:52.866 INFO  [Executor task launch worker for task 49] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=48), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/48] for update
09:20:52.866 INFO  [Executor task launch worker for task 49] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 0 non-empty blocks out of 1 blocks
09:20:52.866 INFO  [Executor task launch worker for task 49] org.apache.spark.storage.ShuffleBlockFetcherIterator - Started 0 remote fetches in 0 ms
09:20:52.866 INFO  [Executor task launch worker for task 47] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Committed version 1 for HDFSStateStore[id=(op=0,part=46),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/46] to file C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/46/1.delta
09:20:52.866 INFO  [Executor task launch worker for task 48] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Committed version 1 for HDFSStateStore[id=(op=0,part=47),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/47] to file C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/47/1.delta
09:20:52.866 INFO  [Executor task launch worker for task 47] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Aborted version 1 for HDFSStateStore[id=(op=0,part=46),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/46]
09:20:52.866 INFO  [Executor task launch worker for task 47] org.apache.spark.executor.Executor - Finished task 46.0 in stage 1.0 (TID 47). 3322 bytes result sent to driver
09:20:52.866 INFO  [dispatcher-event-loop-4] org.apache.spark.scheduler.TaskSetManager - Starting task 49.0 in stage 1.0 (TID 50, localhost, executor driver, partition 49, PROCESS_LOCAL, 4726 bytes)
09:20:52.866 INFO  [Executor task launch worker for task 50] org.apache.spark.executor.Executor - Running task 49.0 in stage 1.0 (TID 50)
09:20:52.866 INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager - Finished task 46.0 in stage 1.0 (TID 47) in 16 ms on localhost (executor driver) (47/200)
09:20:52.881 INFO  [Executor task launch worker for task 50] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=49), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/49] for update
09:20:52.881 INFO  [Executor task launch worker for task 50] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Retrieved version 0 of HDFSStateStoreProvider[id = (op=0, part=49), dir = C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/49] for update
09:20:52.881 INFO  [Executor task launch worker for task 49] org.apache.spark.sql.execution.streaming.state.HDFSBackedStateStoreProvider - Committed version 1 for HDFSStateStore[id=(op=0,part=48),dir=C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/48] to file C:/Users/user/AppData/Local/Temp/temporary-a343d96b-199b-42bf-9c9b-f371b9e7f430/state/0/48/1.delta
09:20:52.881 INFO  [Executor task launch worker for task 50] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 0 non-empty blocks out of 1 blocks
